57fb1a05bceba61c180010f9,Nyamatpur,Naogaon,TRUE
57fb3373bceba616380062ee,Mahendigonj,Barisal,TRUE
57fb2075bceba60a90005a60,Koyra,Khulna,TRUE
57fb26e0bceba60a90005a71,Ashasuni,Satkhira,TRUE
57fb277fbceba60a90005a76,Monirampur,Jessore,TRUE
57fb2921bceba60a90005a7d,Shalika,Magura,TRUE
57fb32f6bceba616380062e7,Babugonj,Barisal,TRUE
57fb341ebceba616380062f2,Rajapur,Jhalokathi,TRUE
57fb50c7bceba60304005db5,Taragonj,Rangpur,TRUE
57fb553dbceba60304005dcf,Panchagarh,Panchagarh,TRUE
57acebd752a1b355b84f44fb,Dhobaura,Mymensingh,TRUE
57acec7d52a1b355b84f44fd,Netrokona Model,Netrokona,TRUE
57acebd752a1b355b84f44fc,Tarakanda,Mymensingh,TRUE
57acec7d52a1b355b84f4505,Mohongonj,Netrokona,TRUE
57f1e873bceba6184400100b,Osmani Nagar,Sylhet,TRUE
57fa336abceba61194004505,Keranigonj,Dhaka,TRUE
57fa3438bceba6119400450a,Ashulia,Dhaka,TRUE
57fa35f7bceba61194004514,Doulotpur,Manikgonj,TRUE
57fa3725bceba61194004516,Shaturia,Manikgonj,TRUE
57fa3c77bceba6119400452b,Kishoregonj Sadar,Kishoregonj,TRUE
57fa4253bceba61ec00018a8,"Palung	Model",Shariatpur,TRUE
57fa4363bceba61ec00018b1,Boalmari,Faridpur,TRUE
57fa4916bceba61ec00018ca,Naniarchair,Rangamati,TRUE
57fa4979bceba61ec00018cf,Barkal,Rangamati,TRUE
57fa4f3abceba61ec00018ed,Nangolkot,Cumilla,TRUE
57fa545fbceba61ec0001907,Senbag,Noakhali,TRUE
57fa5820bceba61ec0001910,Raipur,Laxmipur,TRUE
57fa5978bceba61ec0001918,Teknaf,Coxsbazar,TRUE
57fb1016bceba61fe8002b94,Durgapur,Rajshahi,TRUE
57fb1090bceba61fe8002b99,Paba,Rajshahi,TRUE
57fb1d31bceba60a90005a52,Atghoria,Pabna,TRUE
57fb1d73bceba60a90005a56,Sujanagar,Pabna,TRUE
57fb2794bceba60a90005a77,Kesobpur,Jessore,TRUE
57fb2ca2bceba616380062d4,Kalia,Narail,TRUE
57fb340dbceba616380062f1,Nolchity,Jhalokathi,TRUE
57fb4c32bceba6163800630b,Najirpur,Pirojpur,TRUE
57fb4fc6bceba61638006310,Taltoli,Barghuna,FALSE
57fb50e3bceba60304005db6,Mithapukur,Rangpur,TRUE
57fb5398bceba60304005dca,Birampur,Dinajpur,TRUE
5805b952bceba62de4002c66,OC Gouranadi Barishal,Highway Police Bogra,FALSE
57fb338bbceba616380062ef,Kazirhat,Barisal,TRUE
57fb5651bceba60304005dd8,Domar,Nilphamari,TRUE
57fb70eabceba614600069a9,Kamrangichar,DMP,TRUE
57fb5b91bceba60304005ddf,Ruhia,Thakurgaon,TRUE
57fb5642bceba60304005dd7,Kishorganj,Nilphamari,TRUE
57fb53cebceba60304005dcc,Ghoraghat,Dinajpur,TRUE
57fb4fdebceba61638006311,Patharghata,Barghuna,FALSE
57f1e9f9bceba6184400101d,Jamalgonj,Sunamgonj,TRUE
57fb566abceba60304005dd9,Dimla,Nilphamari,TRUE
57fb5bf7bceba60304005de0,Kurigram,Kurigram,TRUE
57fb5c81bceba60304005de6,Chilmari,Kurigram,TRUE
57fa4965bceba61ec00018ce,Belaichari,Rangamati,TRUE
57fb52debceba60304005dc3,Birol,Dinajpur,TRUE
58102ba6bceba63e2c0051e3,Mohipur,Patuakhali,TRUE
57fb5583bceba60304005dd2,Tentulia,Panchagarh,TRUE
57fb4aebbceba61638006303,Dumki,Patuakhali,TRUE
57fb5c50bceba60304005de4,Bhurungimari,Kurigram,TRUE
57f1ea12bceba6184400101f,Moddhonagar,Sunamgonj,TRUE
57fb7109bceba614600069ac,Chawk Bazar,DMP,TRUE
